Year,Month,Day,Car,Showroom Price (BND)
2017,5,31,MAZDA3 SKYACTIV CORE GRADE 1.5L AUTO SEDAN PETROL,"$27,508.00"
2017,5,31,MAZDA3 SKYACTIV CORE GRADE SPECIAL COLOUR-SOUL RED (41V),"$27,882.00"
2017,5,31,MAZDA3 SKYACTIV CORE GRADE SPECIAL COLOUR-SOUL RED (41V),"$28,273.00"
2017,5,31,MAZDA3 1.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL,"$34,599.00"
2017,5,31,MAZDA3 1.5L AUTO SKYACTIV HIGH GRADE 5-DOORS HATCH BACK PETROL,"$34,972.00"
2017,5,31,MAZDA3 1.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL,"$34,968.00"
2017,5,31,MAZDA3 1.5L AUTO SKYACTIV HIGH GRADE 5-DOORS HATCH BACK PETROL,"$35,341.00"
2017,5,31,MAZDA5 2.0L AUTO SKYACTIV 5-DOORS WAGON PETROL,"$28,017.00"
2017,5,31,MAZDA6 2.0L AUTO SKYACTIV CORE GRADE SEDAN PETROL,"$35,927.00"
2017,5,31,MAZDA6 2.0L AUTO SKYACTIV CORE GRADE SEDAN PETROL,"$36,305.00"
2017,5,31,MAZDA6 2.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL,"$44,168.00"
2017,5,31,MAZDA6 2.5L AUTO SKYACTIV HIGH GRADE SEDAN PETROL,"$44,547.00"
2017,5,31,MAZDA6 SKYACTIV HIGH GRADE SPECIAL COLOUR-SOUL RED (41V),"$43,606.00"
2017,5,31,MERCEDES-BENZ A45 4MATIC 2.0L AUTO 5-DOORS HATCH BACK PETROL,"$83,473.00"
2017,5,31,MERCEDES-BENZ A45 4MATIC 2.0L AUTO 5-DOORS HATCH BACK PETROL,"$82,567.00"
2017,5,31,MERCEDES-BENZ A200 1.6L AUTO HATCH BACK PETROL,"$51,959.00"
2017,5,31,MERCEDES-BENZ A250 AMG LINE SPORT 2.0L AUTO HATCHBACK PETROL,"$67,644.00"
2017,5,31,MERCEDES-BENZ A250 AMG LINE SPORT 2.0L AUTO HATCHBACK PETROL,"$66,530.00"
2017,5,31,MERCEDES-BENZ C43 4MATIC 3.0L AUTO SEDAN PETROL,"$111,611.00"
2017,5,31,MERCEDES-BENZ C180 1.6L AUTO SEDAN PETROL,"$62,761.00"
2017,5,31,MERCEDES-BENZ C180 1.6L AUTO SEDAN PETROL,"$64,188.00"
2017,5,31,MERCEDES-BENZ C180 AMG LINE 1.6L AUTO COUPE PETROL,"$71,756.00"
2017,5,31,MERCEDES-BENZ C180 AMG LINE 1.6L AUTO CABRIOLET PETROL,"$84,385.00"
2017,5,31,MERCEDES-BENZ C180 AMG LINE 1.6L AUTO ESTATE PETROL,"$70,576.00"
2017,5,31,MERCEDES-BENZ CLA45 AMG 2.0L 4MATIC COUPE PETROL,"$96,657.00"
2017,5,31,MERCEDES-BENZ AMG E43 4MATIC 3.0L AUTO SEDAN PETROL,"$178,208.00"
2017,5,31,MERCEDES-BENZ E200 AMG LINE 2.0L AUTO SEDAN PETROL,"$97,382.00"
2017,5,31,MERCEDES-BENZ E200 (EXCLUSIVE PACKAGE) 2.0L AUTO,"$94,722.00"
2017,5,31,MERCEDES-BENZ E300 AMG LINE 4MATIC 2.0L AUTO SEDAN PETROL,"$104,485.00"
2017,5,31,MERCEDES-BENZ GLA200 AMG LINE SPORT UTILITY 1.6L AUTO PETROL,"$62,937.00"
